,TS_OX1_RS,TS_OX1_SM,TS_OX1_SCM,TS_OX1_IM
361,-18730.85954961412,-14392.770078187545,-14908.229181706522,-15159.021861785164
362,-18730.85954961412,-14522.679335063409,-14908.229181706522,-15159.02186178516
363,-18730.85954961412,-14522.679335063409,-14908.229181706522,-15159.02186178516
364,-18730.85954961412,-14522.679335063409,-14908.229181706522,-15159.02186178516
365,-18730.85954961412,-14392.770078187545,-14908.229181706522,-15159.02186178516
366,-18730.85954961412,-14392.770078187545,-14908.229181706522,-15159.02186178516
367,-18730.85954961412,-14392.770078187545,-14908.229181706522,-15159.02186178516
368,-18730.85954961412,-14392.770078187545,-14908.229181706522,-15600.568322824472
369,-18730.85954961412,-14392.770078187545,-14908.229181706522,-15159.02186178516
370,-18730.85954961412,-14392.770078187545,-14908.229181706522,-15159.02186178516
371,-18730.85954961412,-14392.770078187545,-14908.229181706522,-15159.02186178516
372,-18730.85954961412,-14392.770078187545,-14908.229181706522,-15159.02186178516
373,-18730.85954961412,-14392.770078187545,-14908.229181706522,-15159.02186178516
374,-18730.85954961412,-14392.770078187545,-14908.229181706522,-15159.02186178516
375,-18730.85954961412,-14392.770078187545,-14908.229181706522,-15159.02186178516
376,-18730.85954961412,-14392.770078187545,-14908.229181706522,-15159.021861785159
377,-18730.85954961412,-14392.770078187545,-14908.229181706522,-15159.02186178516
378,-18730.85954961412,-14392.770078187545,-14908.229181706522,-15159.02186178516
379,-18732.857189199032,-14392.770078187545,-14908.229181706522,-15159.02186178516
380,-18732.857189199032,-14392.770078187545,-14908.229181706522,-15159.021861785159
381,-18732.857189199032,-14392.770078187546,-14908.229181706522,-15159.021861785159
382,-18732.857189199032,-14392.770078187546,-14908.229181706522,-15159.021861785159
383,-18732.857189199032,-14392.770078187545,-14908.229181706522,-15159.021861785159
384,-18732.857189199032,-14392.770078187545,-14908.229181706522,-15159.021861785159
385,-18732.857189199032,-14392.770078187545,-14908.229181706522,-15159.021861785159
386,-18732.857189199032,-14392.770078187545,-14908.229181706522,-15159.021861785159
387,-18827.48460662807,-14392.770078187545,-14908.229181706522,-15159.021861785159
388,-18827.48460662807,-14392.770078187545,-14908.229181706522,-15159.021861785159
389,-18827.48460662807,-14392.770078187545,-14908.229181706522,-15159.021861785159
390,-18827.48460662807,-14392.770078187545,-14908.229181706522,-15159.021861785159
391,-18827.48460662807,-14392.770078187545,-14908.229181706522,-15159.021861785159
392,-18827.48460662807,-14392.770078187545,-14908.229181706522,-15159.021861785159
393,-18827.48460662807,-14392.770078187545,-14908.229181706522,-15159.021861785159
394,-18827.48460662807,-14392.770078187545,-14908.229181706522,-15159.021861785159
395,-18827.48460662807,-14392.770078187545,-14908.229181706522,-15159.021861785159
396,-18827.48460662807,-14392.770078187545,-14908.229181706522,-15159.021861785159
397,-18827.48460662807,-14392.770078187545,-14908.229181706522,-15159.02186178516
398,-18827.48460662807,-14392.770078187546,-14908.229181706522,-15159.02186178516
399,-18827.855070749796,-14392.770078187546,-14908.229181706522,-15159.02186178516
400,-18827.855070749796,-14392.770078187546,-14908.229181706522,-15159.02186178516
401,-18827.855070749796,-14392.770078187546,-14908.229181706522,-15159.02186178516
402,-18827.855070749796,-14392.770078187546,-14908.229181706522,-15159.02186178516
403,-18827.855070749796,-14392.770078187546,-14908.229181706522,-15159.02186178516
404,-18827.855070749796,-14392.770078187546,-14908.229181706522,-15177.610381550408
405,-18827.855070749796,-14522.679335063409,-14908.229181706522,-15159.02186178516
406,-18847.428868305837,-14522.679335063409,-14908.229181706522,-15159.02186178516
407,-18847.428868305837,-14392.770078187546,-14908.229181706522,-15159.021861785159
408,-18828.685260168808,-14392.770078187546,-14908.229181706522,-15159.021861785159
409,-18828.685260168808,-14560.918163774573,-14908.229181706522,-15159.021861785164
410,-18828.875811071932,-14560.918163774573,-14908.229181706522,-15159.021861785164
411,-18828.685260168808,-14560.918163774575,-14908.229181706522,-15159.021861785164
412,-18828.875811071932,-14560.918163774575,-14908.229181706522,-15159.021861785164
413,-18828.875811071932,-14560.918163774575,-14908.229181706522,-15159.021861785164
414,-18828.875811071932,-14560.918163774573,-14908.229181706522,-15159.021861785164
415,-18828.875811071932,-14560.918163774573,-14908.229181706522,-15159.021861785164
416,-18828.875811071932,-14560.918163774573,-14908.229181706522,-15159.021861785164
417,-18828.875811071932,-14560.918163774573,-14908.229181706522,-15159.021861785164
418,-18828.875811071932,-14560.918163774573,-14908.229181706522,-15159.021861785159
419,-18828.875811071932,-14560.918163774573,-14908.229181706522,-15159.021861785159
420,-18828.875811071932,-14560.918163774573,-14908.229181706522,-15159.021861785159
421,-18828.875811071932,-14560.918163774573,-14908.229181706522,-15159.021861785159
422,-18828.875811071932,-14560.918163774573,-14908.229181706522,-15159.02186178516
423,-18828.875811071932,-14560.918163774573,-14908.229181706522,-15159.021861785164
424,-18913.121822304718,-14560.918163774573,-14908.229181706522,-15159.02186178516
425,-18913.121822304718,-14560.918163774573,-14908.229181706522,-15159.02186178516
426,-19000.92980469136,-14560.918163774573,-14908.229181706522,-15159.021861785164
427,-19000.92980469136,-14560.918163774573,-14908.229181706522,-15159.021861785164
428,-19000.92980469136,-14560.918163774573,-14908.229181706522,-15159.021861785164
429,-18993.63226319843,-14560.918163774573,-14908.229181706522,-15159.021861785159
430,-18913.121822304718,-14660.710901120769,-14908.229181706522,-15159.021861785159
431,-19166.22543483712,-14660.710901120769,-14908.229181706522,-15159.021861785159
432,-19166.22543483712,-14660.710901120769,-14908.229181706522,-15159.021861785159
433,-19166.22543483712,-14660.710901120769,-14908.229181706522,-15159.02186178516
434,-19166.22543483712,-14660.710901120769,-14908.229181706522,-15159.021861785164
435,-19166.22543483712,-14660.710901120769,-14908.229181706522,-15159.02186178516
436,-19166.22543483712,-14660.710901120769,-14908.229181706522,-15159.02186178516
437,-19166.22543483712,-14660.710901120769,-14908.229181706522,-15159.02186178516
438,-19166.22543483712,-14660.710901120769,-14908.229181706522,-15159.02186178516
439,-19166.22543483712,-14660.710901120769,-14908.229181706522,-15159.02186178516
440,-19168.0242108249,-14660.710901120769,-14908.229181706522,-15159.02186178516
441,-19168.0242108249,-14660.710901120769,-14908.229181706522,-15159.021861785159
442,-19168.0242108249,-14660.710901120769,-14908.229181706522,-15159.021861785159
443,-19168.0242108249,-14660.710901120769,-14908.229181706522,-15184.72148785921
444,-19168.0242108249,-14660.710901120769,-14908.229181706522,-15184.72148785921
445,-19168.0242108249,-14660.710901120769,-14908.229181706522,-15184.72148785921
446,-19168.0242108249,-14660.710901120769,-14908.229181706522,-15159.021861785159
447,-19168.0242108249,-14660.710901120769,-14908.229181706522,-15159.021861785159
448,-19193.394749026837,-14660.710901120769,-14908.229181706522,-15159.021861785159
449,-19168.0242108249,-14660.710901120769,-14908.229181706522,-15159.021861785159
450,-19168.0242108249,-14660.710901120769,-14908.229181706522,-15159.021861785159
451,-19168.0242108249,-14660.710901120769,-14908.229181706522,-15159.02186178516
452,-19168.0242108249,-14660.710901120769,-14908.229181706522,-15159.02186178516
453,-19168.0242108249,-14660.710901120769,-14908.229181706522,-15159.021861785159
454,-19168.0242108249,-14660.710901120769,-14908.229181706522,-15159.021861785159
455,-19168.0242108249,-14660.710901120769,-14908.229181706522,-15159.02186178516
456,-19168.0242108249,-14660.710901120769,-14908.229181706522,-15159.02186178516
457,-19168.0242108249,-14660.710901120769,-14908.229181706522,-15159.02186178516
458,-19168.0242108249,-14660.710901120769,-14908.229181706522,-15159.02186178516
459,-19168.0242108249,-14660.710901120769,-14908.229181706522,-15159.021861785159
460,-19168.0242108249,-14660.710901120769,-14908.229181706522,-15159.02186178516
461,-19168.0242108249,-14660.710901120769,-14908.229181706522,-15159.02186178516
462,-19168.0242108249,-14660.710901120769,-14908.229181706522,-15159.02186178516
463,-19168.0242108249,-14660.710901120769,-14908.229181706522,-15159.02186178516
464,-19168.0242108249,-14660.710901120769,-14908.229181706522,-15159.021861785164
465,-19168.0242108249,-14660.710901120769,-14908.229181706522,-15159.021861785164
466,-19168.0242108249,-14660.710901120769,-14908.229181706522,-15159.021861785164
467,-19169.05131017525,-14660.710901120769,-14908.229181706522,-15159.021861785164
468,-19169.05131017525,-14660.710901120769,-14908.229181706522,-15159.021861785164
469,-19169.130006103547,-14660.710901120769,-14908.229181706522,-15159.021861785164
470,-19169.05131017525,-14660.710901120769,-14908.229181706522,-15159.021861785164
471,-19169.05131017525,-14660.710901120769,-14908.229181706522,-15159.021861785164
472,-19169.130006103547,-14715.735756977869,-14908.229181706522,-15159.021861785164
473,-19169.130006103547,-14715.735756977869,-14908.229181706522,-15454.430646597586
474,-19169.130006103547,-14715.735756977869,-14908.229181706522,-15454.430646597586
475,-19169.130006103547,-14715.735756977869,-14908.229181706522,-15454.430646597593
476,-19169.130006103547,-14660.710901120769,-14908.229181706522,-15454.43064659759
477,-19169.130006103547,-14660.710901120769,-14908.229181706522,-15454.43064659759
478,-19170.353711890384,-14660.710901120769,-14908.229181706522,-15159.021861785164
479,-19170.353711890384,-14660.710901120769,-14908.229181706522,-15159.021861785164
480,-19170.353711890384,-14660.710901120769,-14908.229181706522,-15159.021861785164
481,-19170.353711890384,-14660.710901120769,-14908.229181706522,-15159.02186178516
482,-19170.353711890384,-14660.710901120769,-14908.229181706522,-15159.02186178516
483,-19283.58223958664,-14660.710901120769,-14908.229181706522,-15159.02186178516
484,-19283.58223958664,-14660.710901120769,-14908.229181706522,-15159.02186178516
485,-19283.58223958664,-14660.710901120769,-14908.229181706522,-15159.02186178516
486,-19284.805945373482,-14660.710901120769,-14908.229181706522,-15159.02186178516
487,-19284.805945373482,-14660.710901120769,-14908.229181706522,-15159.021861785164
488,-19284.805945373482,-14660.710901120769,-14908.229181706522,-15159.021861785164
489,-19284.805945373482,-14660.710901120769,-14908.229181706522,-15159.021861785164
490,-19284.805945373482,-14660.710901120769,-14908.229181706522,-15159.021861785164
491,-19284.805945373482,-14660.710901120769,-14908.229181706522,-15159.021861785164
492,-19284.805945373482,-14660.710901120769,-14908.229181706522,-15159.021861785164
493,-19284.805945373482,-14660.710901120769,-14908.229181706522,-15159.021861785164
494,-19284.805945373482,-14660.710901120769,-14908.229181706522,-15159.021861785164
495,-19284.805945373482,-14660.710901120769,-14908.229181706522,-15159.021861785164
496,-19284.805945373482,-14822.982635196675,-14908.229181706522,-15159.021861785164
497,-19284.805945373482,-14660.710901120769,-14908.229181706522,-15159.021861785164
498,-19284.805945373482,-14660.710901120769,-14908.229181706522,-15159.021861785164
499,-19284.805945373482,-14660.710901120769,-14908.229181706522,-15159.021861785164
500,-19284.805945373482,-14660.710901120769,-14908.229181706522,-15159.021861785164
501,-19284.805945373482,-14660.710901120769,-14908.229181706522,-15159.021861785164
502,-19385.308683721418,-14660.710901120769,-14908.229181706522,-15159.021861785164
503,-19385.308683721418,-14660.710901120769,-14908.229181706522,-15542.037340476052
504,-19284.805945373482,-14660.710901120769,-14908.229181706522,-15542.037340476052
505,-19284.805945373482,-14660.710901120769,-14908.229181706522,-15159.021861785164
506,-19284.805945373482,-14660.710901120769,-14908.229181706522,-15159.021861785164
507,-19284.805945373482,-14660.710901120769,-14908.229181706522,-15159.021861785164
508,-19284.805945373482,-14660.710901120769,-14908.229181706522,-15542.037340476047
509,-19793.566822340992,-14660.710901120769,-14908.229181706522,-15159.021861785164
510,-19284.805945373482,-14660.710901120769,-14908.229181706522,-15159.021861785164
511,-19284.805945373482,-14660.710901120769,-14908.229181706522,-15159.021861785164
512,-19284.805945373482,-14660.710901120769,-14908.229181706522,-15159.021861785164
513,-19284.805945373482,-14660.710901120769,-14908.229181706522,-15159.021861785164
514,-19284.805945373482,-14660.710901120769,-14908.229181706522,-15159.02186178516
515,-19284.805945373482,-14660.710901120769,-14908.229181706522,-15159.02186178516
516,-19284.805945373482,-14660.710901120769,-14908.229181706522,-15159.02186178516
517,-19284.805945373482,-14660.710901120769,-14908.229181706522,-15159.02186178516
518,-19284.91236062801,-14660.710901120769,-14908.229181706522,-15159.02186178516
519,-19286.489529906303,-14660.710901120769,-14908.229181706522,-15159.02186178516
520,-19286.489529906303,-14660.710901120769,-14937.507415020415,-15159.02186178516
521,-19286.489529906303,-14662.737157144687,-14937.507415020415,-15159.02186178516
522,-19286.489529906303,-14662.737157144687,-14937.507415020415,-15159.02186178516
523,-19286.489529906303,-14662.737157144687,-14937.507415020415,-15159.02186178516
524,-19286.489529906303,-14662.737157144687,-14937.507415020415,-15159.02186178516
525,-19286.489529906303,-14662.737157144687,-14937.507415020415,-15159.02186178516
526,-19286.489529906303,-14662.737157144687,-14937.507415020415,-15159.02186178516
527,-19448.925582870226,-14662.737157144687,-14937.507415020415,-15159.02186178516
528,-19286.489529906303,-14662.737157144687,-14937.507415020415,-15159.02186178516
529,-19690.61766860465,-14662.737157144687,-14937.507415020415,-15159.02186178516
530,-19286.489529906303,-14662.737157144687,-14937.507415020415,-15159.02186178516
531,-19286.489529906303,-14662.737157144687,-14937.507415020415,-15159.02186178516
532,-19286.489529906303,-14977.556580004919,-14937.507415020415,-15159.02186178516
533,-19286.489529906303,-14977.556580004919,-14937.507415020415,-15159.02186178516
534,-19286.489529906303,-14977.556580004919,-14937.507415020415,-15159.02186178516
535,-19286.489529906303,-14977.556580004919,-14937.507415020415,-15159.02186178516
